Asset_Name,timestamp,Close
Binance Coin,2019-08-13,30.1675
Binance Coin,2019-08-14,29.4186
Binance Coin,2019-08-15,27.0538
Binance Coin,2019-08-16,28.0822
Binance Coin,2019-08-17,27.5097
Binance Coin,2019-08-18,27.4754
Binance Coin,2019-08-19,27.8871
Binance Coin,2019-08-20,28.7704
Binance Coin,2019-08-21,28.051
Binance Coin,2019-08-22,26.9825
Binance Coin,2019-08-23,26.9308
Binance Coin,2019-08-24,26.8484
Binance Coin,2019-08-25,26.3314
Binance Coin,2019-08-26,26.0987
Binance Coin,2019-08-27,26.1133
Binance Coin,2019-08-28,25.5895
Binance Coin,2019-08-29,23.3299
Binance Coin,2019-08-30,21.8406
Binance Coin,2019-08-31,22.1181
Binance Coin,2019-09-01,21.0711
Binance Coin,2019-09-02,21.4362
Binance Coin,2019-09-03,22.75
Binance Coin,2019-09-04,22.369
Binance Coin,2019-09-05,21.6712
Binance Coin,2019-09-06,22.6655
Binance Coin,2019-09-07,21.9855
Binance Coin,2019-09-08,22.4006
Binance Coin,2019-09-09,22.3509
Binance Coin,2019-09-10,22.0951
Binance Coin,2019-09-11,21.7369
Binance Coin,2019-09-12,20.7415
Binance Coin,2019-09-13,20.8102
Binance Coin,2019-09-14,20.7825
Binance Coin,2019-09-15,20.9644
Binance Coin,2019-09-16,20.2905
Binance Coin,2019-09-17,20.2407
Binance Coin,2019-09-18,21.0156
Binance Coin,2019-09-19,22.1707
Binance Coin,2019-09-20,21.5573
Binance Coin,2019-09-21,21.2696
Binance Coin,2019-09-22,20.9449
Binance Coin,2019-09-23,20.264
Binance Coin,2019-09-24,19.2889
Binance Coin,2019-09-25,15.8436
Binance Coin,2019-09-26,16.0541
Binance Coin,2019-09-27,15.2129
Binance Coin,2019-09-28,15.6543
Binance Coin,2019-09-29,15.7192
Binance Coin,2019-09-30,15.2172
Binance Coin,2019-10-01,15.8258
Binance Coin,2019-10-02,15.8286
Binance Coin,2019-10-03,15.8915
Binance Coin,2019-10-04,15.6545
Binance Coin,2019-10-05,15.6166
Binance Coin,2019-10-06,15.7
Binance Coin,2019-10-07,15.0535
Binance Coin,2019-10-08,16.0415
Binance Coin,2019-10-09,16.0015
Binance Coin,2019-10-10,17.7345
Binance Coin,2019-10-11,17.5648
Binance Coin,2019-10-12,16.5458
Binance Coin,2019-10-13,17.1523
Binance Coin,2019-10-14,18.195
Binance Coin,2019-10-15,18.4814
Binance Coin,2019-10-16,18.5019
Binance Coin,2019-10-17,17.7401
Binance Coin,2019-10-18,18.4854
Binance Coin,2019-10-19,18.2357
Binance Coin,2019-10-20,18.0538
Binance Coin,2019-10-21,18.4152
Binance Coin,2019-10-22,18.2316
Binance Coin,2019-10-23,18.1584
Binance Coin,2019-10-24,16.6698
Binance Coin,2019-10-25,16.9306
Binance Coin,2019-10-26,18.6498
Binance Coin,2019-10-27,18.8809
Binance Coin,2019-10-28,19.2998
Binance Coin,2019-10-29,19.8886
Binance Coin,2019-10-30,20.7689
Binance Coin,2019-10-31,20.0809
Binance Coin,2019-11-01,19.8932
Binance Coin,2019-11-02,20.0399
Binance Coin,2019-11-03,20.2099
Binance Coin,2019-11-04,20.185
Binance Coin,2019-11-05,20.5825
Binance Coin,2019-11-06,20.6604
Binance Coin,2019-11-07,20.6597
Binance Coin,2019-11-08,20.4122
Binance Coin,2019-11-09,19.6456
Binance Coin,2019-11-10,19.6932
Binance Coin,2019-11-11,20.441
Binance Coin,2019-11-12,20.0828
Binance Coin,2019-11-13,21.0138
Binance Coin,2019-11-14,21.3412
Binance Coin,2019-11-15,21.3079
Binance Coin,2019-11-16,20.2573
Binance Coin,2019-11-17,20.1584
Binance Coin,2019-11-18,20.1391
Binance Coin,2019-11-19,19.052
Binance Coin,2019-11-20,18.4459
Binance Coin,2019-11-21,18.0803
Binance Coin,2019-11-22,16.7916
Binance Coin,2019-11-23,15.4916
Binance Coin,2019-11-24,16.2605
Binance Coin,2019-11-25,15.0147
Binance Coin,2019-11-26,15.1458
Binance Coin,2019-11-27,15.318
Binance Coin,2019-11-28,16.0636
Binance Coin,2019-11-29,15.4758
Binance Coin,2019-11-30,16.1697
Binance Coin,2019-12-01,15.6625
Binance Coin,2019-12-02,15.4404
Binance Coin,2019-12-03,15.1353
Binance Coin,2019-12-04,15.2337
Binance Coin,2019-12-05,15.1102
Binance Coin,2019-12-06,15.6311
Binance Coin,2019-12-07,15.6743
Binance Coin,2019-12-08,15.5816
Binance Coin,2019-12-09,15.5964
Binance Coin,2019-12-10,15.3298
Binance Coin,2019-12-11,14.8047
Binance Coin,2019-12-12,14.8207
Binance Coin,2019-12-13,14.7244
Binance Coin,2019-12-14,14.8397
Binance Coin,2019-12-15,14.3638
Binance Coin,2019-12-16,14.3814
Binance Coin,2019-12-17,13.4563
Binance Coin,2019-12-18,12.3573
Binance Coin,2019-12-19,13.6054
Binance Coin,2019-12-20,13.3342
Binance Coin,2019-12-21,13.4916
Binance Coin,2019-12-22,13.2869
Binance Coin,2019-12-23,13.8185
Binance Coin,2019-12-24,13.3018
Binance Coin,2019-12-25,13.3352
Binance Coin,2019-12-26,13.0613
Binance Coin,2019-12-27,13.1238
Binance Coin,2019-12-28,13.2814
Binance Coin,2019-12-29,13.6791
Binance Coin,2019-12-30,14.0791
Binance Coin,2019-12-31,13.8244
Binance Coin,2020-01-01,13.7136
Binance Coin,2020-01-02,13.6854
Binance Coin,2020-01-03,13.0108
Binance Coin,2020-01-04,13.6306
Binance Coin,2020-01-05,13.7977
Binance Coin,2020-01-06,14.0326
Binance Coin,2020-01-07,14.9661
Binance Coin,2020-01-08,15.0288
Binance Coin,2020-01-09,14.5199
Binance Coin,2020-01-10,14.3762
Binance Coin,2020-01-11,15.0278
Binance Coin,2020-01-12,14.9
Binance Coin,2020-01-13,15.3451
Binance Coin,2020-01-14,15.1747
Binance Coin,2020-01-15,16.4858
Binance Coin,2020-01-16,17.686
Binance Coin,2020-01-17,17.1032
Binance Coin,2020-01-18,18.0294
Binance Coin,2020-01-19,17.7849
Binance Coin,2020-01-20,17.398
Binance Coin,2020-01-21,17.3034
Binance Coin,2020-01-22,18.1236
Binance Coin,2020-01-23,17.833
Binance Coin,2020-01-24,17.0852
Binance Coin,2020-01-25,17.0654
Binance Coin,2020-01-26,16.9084
Binance Coin,2020-01-27,17.514
Binance Coin,2020-01-28,17.6665
Binance Coin,2020-01-29,18.0672
Binance Coin,2020-01-30,17.8639
Binance Coin,2020-01-31,18.5445
Binance Coin,2020-02-01,18.2535
Binance Coin,2020-02-02,18.2395
Binance Coin,2020-02-03,18.4227
Binance Coin,2020-02-04,18.4504
Binance Coin,2020-02-05,18.1703
Binance Coin,2020-02-06,19.2333
Binance Coin,2020-02-07,20.6374
Binance Coin,2020-02-08,22.0255
Binance Coin,2020-02-09,21.7832
Binance Coin,2020-02-10,24.3494
Binance Coin,2020-02-11,25.1511
Binance Coin,2020-02-12,25.6935
Binance Coin,2020-02-13,26.4007
Binance Coin,2020-02-14,25.4627
Binance Coin,2020-02-15,26.342
Binance Coin,2020-02-16,24.1956
Binance Coin,2020-02-17,23.2441
Binance Coin,2020-02-18,23.5203
Binance Coin,2020-02-19,24.0767
Binance Coin,2020-02-20,22.2519
Binance Coin,2020-02-21,22.1301
Binance Coin,2020-02-22,22.1612
Binance Coin,2020-02-23,21.9679
Binance Coin,2020-02-24,22.825
Binance Coin,2020-02-25,22.0744
Binance Coin,2020-02-26,20.2794
Binance Coin,2020-02-27,18.6884
Binance Coin,2020-02-28,19.1839
Binance Coin,2020-02-29,19.0096
Binance Coin,2020-03-01,19.3049
Binance Coin,2020-03-02,18.8545
Binance Coin,2020-03-03,19.8929
Binance Coin,2020-03-04,19.745
Binance Coin,2020-03-05,19.9492
Binance Coin,2020-03-06,20.7088
Binance Coin,2020-03-07,21.3421
Binance Coin,2020-03-08,20.1632
Binance Coin,2020-03-09,16.9791
Binance Coin,2020-03-10,16.603
Binance Coin,2020-03-11,16.8383
Binance Coin,2020-03-12,16.5817
Binance Coin,2020-03-13,9.3578
Binance Coin,2020-03-14,10.9005
Binance Coin,2020-03-15,10.1469
Binance Coin,2020-03-16,10.3656
Binance Coin,2020-03-17,9.51
Binance Coin,2020-03-18,10.3101
Binance Coin,2020-03-19,10.3976
Binance Coin,2020-03-20,12.2744
Binance Coin,2020-03-21,11.9149
Binance Coin,2020-03-22,12.0298
Binance Coin,2020-03-23,11.1164
Binance Coin,2020-03-24,12.2499
Binance Coin,2020-03-25,12.3885
Binance Coin,2020-03-26,12.365
Binance Coin,2020-03-27,13.1615
Binance Coin,2020-03-28,12.2116
Binance Coin,2020-03-29,12.2152
Binance Coin,2020-03-30,11.332
Binance Coin,2020-03-31,12.1188
Binance Coin,2020-04-01,12.563
Binance Coin,2020-04-02,12.78
Binance Coin,2020-04-03,13.0007
Binance Coin,2020-04-04,13.3698
Binance Coin,2020-04-05,13.7933
Binance Coin,2020-04-06,13.6665
Binance Coin,2020-04-07,15.1647
Binance Coin,2020-04-08,14.7042
Binance Coin,2020-04-09,15.0558
Binance Coin,2020-04-10,15.0082
Binance Coin,2020-04-11,13.7231
Binance Coin,2020-04-12,13.8176
Binance Coin,2020-04-13,14.2028
Binance Coin,2020-04-14,15.043
Binance Coin,2020-04-15,15.5557
Binance Coin,2020-04-16,14.4578
Binance Coin,2020-04-17,15.6992
Binance Coin,2020-04-18,15.692
Binance Coin,2020-04-19,16.6311
Binance Coin,2020-04-20,16.0516
Binance Coin,2020-04-21,14.8908
Binance Coin,2020-04-22,15.0998
Binance Coin,2020-04-23,15.6986
Binance Coin,2020-04-24,16.0378
Binance Coin,2020-04-25,15.8949
Binance Coin,2020-04-26,16.2131
Binance Coin,2020-04-27,16.3906
Binance Coin,2020-04-28,16.4005
Binance Coin,2020-04-29,16.374
Binance Coin,2020-04-30,17.3474
Binance Coin,2020-05-01,16.9981
Binance Coin,2020-05-02,17.3822
Binance Coin,2020-05-03,17.5327
Binance Coin,2020-05-04,17.0627
Binance Coin,2020-05-05,17.0225
Binance Coin,2020-05-06,16.8733
Binance Coin,2020-05-07,16.2976
Binance Coin,2020-05-08,17.0027
Binance Coin,2020-05-09,17.1288
Binance Coin,2020-05-10,16.7822
Binance Coin,2020-05-11,15.358
Binance Coin,2020-05-12,15.0537
Binance Coin,2020-05-13,15.7264
Binance Coin,2020-05-14,16.1935
Binance Coin,2020-05-15,16.3908
Binance Coin,2020-05-16,15.72
Binance Coin,2020-05-17,16.0077
Binance Coin,2020-05-18,16.2706
Binance Coin,2020-05-19,16.6192
Binance Coin,2020-05-20,17.1724
Binance Coin,2020-05-21,16.8689
Binance Coin,2020-05-22,16.0551
Binance Coin,2020-05-23,16.5941
Binance Coin,2020-05-24,16.4447
Binance Coin,2020-05-25,15.9224
Binance Coin,2020-05-26,16.3433
Binance Coin,2020-05-27,16.1891
Binance Coin,2020-05-28,16.4715
Binance Coin,2020-05-29,17.1185
Binance Coin,2020-05-30,17.0188
Binance Coin,2020-05-31,17.7349
Binance Coin,2020-06-01,17.0204
Binance Coin,2020-06-02,17.9322
Binance Coin,2020-06-03,17.2698
Binance Coin,2020-06-04,17.5896
Binance Coin,2020-06-05,17.522
Binance Coin,2020-06-06,17.573
Binance Coin,2020-06-07,17.5451
Binance Coin,2020-06-08,17.413
Binance Coin,2020-06-09,17.4525
Binance Coin,2020-06-10,17.343
Binance Coin,2020-06-11,17.411
Binance Coin,2020-06-12,16.2144
Binance Coin,2020-06-13,16.6324
Binance Coin,2020-06-14,16.8026
Binance Coin,2020-06-15,16.5402
Binance Coin,2020-06-16,16.3785
Binance Coin,2020-06-17,16.4271
Binance Coin,2020-06-18,16.3955
Binance Coin,2020-06-19,16.1383
Binance Coin,2020-06-20,15.9252
Binance Coin,2020-06-21,16.0587
Binance Coin,2020-06-22,15.9674
Binance Coin,2020-06-23,16.4968
Binance Coin,2020-06-24,16.3738
Binance Coin,2020-06-25,15.9852
Binance Coin,2020-06-26,15.906
Binance Coin,2020-06-27,15.7677
Binance Coin,2020-06-28,15.1159
Binance Coin,2020-06-29,15.392
Binance Coin,2020-06-30,15.4988
Binance Coin,2020-07-01,15.3673
Binance Coin,2020-07-02,15.8008
Binance Coin,2020-07-03,15.3571
Binance Coin,2020-07-04,15.2798
Binance Coin,2020-07-05,15.5454
Binance Coin,2020-07-06,15.5058
Binance Coin,2020-07-07,16.3003
Binance Coin,2020-07-08,16.8045
Binance Coin,2020-07-09,17.2384
Binance Coin,2020-07-10,16.8366
Binance Coin,2020-07-11,17.3136
Binance Coin,2020-07-12,17.6056
Binance Coin,2020-07-13,18.283
Binance Coin,2020-07-14,18.3426
Binance Coin,2020-07-15,18.0434
Binance Coin,2020-07-16,17.6445
Binance Coin,2020-07-17,17.1428
Binance Coin,2020-07-18,17.0581
Binance Coin,2020-07-19,17.1272
Binance Coin,2020-07-20,18.0391
Binance Coin,2020-07-21,17.4118
Binance Coin,2020-07-22,17.7159
Binance Coin,2020-07-23,18.1085
Binance Coin,2020-07-24,18.7573
Binance Coin,2020-07-25,19.1682
Binance Coin,2020-07-26,19.7809
Binance Coin,2020-07-27,19.5393
Binance Coin,2020-07-28,19.7793
Binance Coin,2020-07-29,20.1956
Binance Coin,2020-07-30,19.863
Binance Coin,2020-07-31,19.9818
Binance Coin,2020-08-01,20.7368
Binance Coin,2020-08-02,21.6255
Binance Coin,2020-08-03,20.9644
Binance Coin,2020-08-04,22.0233
Binance Coin,2020-08-05,22.3051
Binance Coin,2020-08-06,23.232
Binance Coin,2020-08-07,22.7175
Binance Coin,2020-08-08,22.2822
Binance Coin,2020-08-09,22.8825
Binance Coin,2020-08-10,22.3993
Binance Coin,2020-08-11,22.65
Binance Coin,2020-08-12,21.2232
Binance Coin,2020-08-13,21.4975
Binance Coin,2020-08-14,21.8272
Binance Coin,2020-08-15,23.1591
Binance Coin,2020-08-16,23.068
Binance Coin,2020-08-17,23.5626
Binance Coin,2020-08-18,23.4869
Binance Coin,2020-08-19,23.0755
Binance Coin,2020-08-20,22.3835
Binance Coin,2020-08-21,23.093
Binance Coin,2020-08-22,22.077
Binance Coin,2020-08-23,22.2034
Binance Coin,2020-08-24,21.8109
Binance Coin,2020-08-25,22.5982
Binance Coin,2020-08-26,21.4018
Binance Coin,2020-08-27,22.2176
Binance Coin,2020-08-28,23.1574
Binance Coin,2020-08-29,23.0719
Binance Coin,2020-08-30,22.9714
Binance Coin,2020-08-31,23.6592
Binance Coin,2020-09-01,23.1663
Binance Coin,2020-09-02,24.768
Binance Coin,2020-09-03,24.7154
Binance Coin,2020-09-04,20.2576
Binance Coin,2020-09-05,21.0204
Binance Coin,2020-09-06,19.3436
Binance Coin,2020-09-07,23.1273
Binance Coin,2020-09-08,22.4096
Binance Coin,2020-09-09,23.1223
Binance Coin,2020-09-10,24.5404
Binance Coin,2020-09-11,24.4443
Binance Coin,2020-09-12,25.4723
Binance Coin,2020-09-13,28.3237
Binance Coin,2020-09-14,30.9494
Binance Coin,2020-09-15,31.0094
Binance Coin,2020-09-16,27.1284
Binance Coin,2020-09-17,27.751
Binance Coin,2020-09-18,27.1116
Binance Coin,2020-09-19,27.4066
Binance Coin,2020-09-20,27.139
Binance Coin,2020-09-21,26.0448
Binance Coin,2020-09-22,23.1126
Binance Coin,2020-09-23,23.988
Binance Coin,2020-09-24,22.7961
Binance Coin,2020-09-25,24.5637
Binance Coin,2020-09-26,24.7194
Binance Coin,2020-09-27,26.1224
Binance Coin,2020-09-28,26.2101
Binance Coin,2020-09-29,26.9496
Binance Coin,2020-09-30,28.8142
Binance Coin,2020-10-01,29.3024
Binance Coin,2020-10-02,27.3754
Binance Coin,2020-10-03,27.2926
Binance Coin,2020-10-04,28.7996
Binance Coin,2020-10-05,28.9035
Binance Coin,2020-10-06,28.6507
Binance Coin,2020-10-07,27.6027
Binance Coin,2020-10-08,27.6898
Binance Coin,2020-10-09,27.6331
Binance Coin,2020-10-10,28.3918
Binance Coin,2020-10-11,28.387
Binance Coin,2020-10-12,28.5316
Binance Coin,2020-10-13,30.518
Binance Coin,2020-10-14,30.6095
Binance Coin,2020-10-15,30.8022
Binance Coin,2020-10-16,31.268
Binance Coin,2020-10-17,30.0012
Binance Coin,2020-10-18,30.1752
Binance Coin,2020-10-19,30.6028
Binance Coin,2020-10-20,29.9259
Binance Coin,2020-10-21,28.6801
Binance Coin,2020-10-22,29.6952
Binance Coin,2020-10-23,30.5882
Binance Coin,2020-10-24,30.5659
Binance Coin,2020-10-25,30.5837
Binance Coin,2020-10-26,30.0906
Binance Coin,2020-10-27,31.0444
Binance Coin,2020-10-28,31.473
Binance Coin,2020-10-29,30.3353
Binance Coin,2020-10-30,29.7794
Binance Coin,2020-10-31,28.4901
Binance Coin,2020-11-01,28.342
Binance Coin,2020-11-02,28.5548
Binance Coin,2020-11-03,27.7538
Binance Coin,2020-11-04,26.8852
Binance Coin,2020-11-05,26.9514
Binance Coin,2020-11-06,27.7021
Binance Coin,2020-11-07,29.0254
Binance Coin,2020-11-08,27.6122
Binance Coin,2020-11-09,28.4198
Binance Coin,2020-11-10,27.9391
Binance Coin,2020-11-11,28.203
Binance Coin,2020-11-12,27.9988
Binance Coin,2020-11-13,27.6547
Binance Coin,2020-11-14,28.1412
Binance Coin,2020-11-15,27.9632
Binance Coin,2020-11-16,27.5972
Binance Coin,2020-11-17,27.9498
Binance Coin,2020-11-18,28.534
Binance Coin,2020-11-19,28.1203
Binance Coin,2020-11-20,28.0984
Binance Coin,2020-11-21,28.9116
Binance Coin,2020-11-22,30.5448
Binance Coin,2020-11-23,30.0744
Binance Coin,2020-11-24,30.998
Binance Coin,2020-11-25,33.8822
Binance Coin,2020-11-26,31.2649
Binance Coin,2020-11-27,28.2332
Binance Coin,2020-11-28,28.488
Binance Coin,2020-11-29,29.1001
Binance Coin,2020-11-30,30.1128
Binance Coin,2020-12-01,31.489
Binance Coin,2020-12-02,30.0371
Binance Coin,2020-12-03,30.286
Binance Coin,2020-12-04,30.6835
Binance Coin,2020-12-05,29.0236
Binance Coin,2020-12-06,29.6623
Binance Coin,2020-12-07,29.5138
Binance Coin,2020-12-08,29.3522
Binance Coin,2020-12-09,27.6905
Binance Coin,2020-12-10,28.1421
Binance Coin,2020-12-11,27.74
Binance Coin,2020-12-12,27.2925
Binance Coin,2020-12-13,28.1644
Binance Coin,2020-12-14,29.0684
Binance Coin,2020-12-15,29.9834
Binance Coin,2020-12-16,29.492
Binance Coin,2020-12-17,30.5008
Binance Coin,2020-12-18,30.2178
Binance Coin,2020-12-19,30.9634
Binance Coin,2020-12-20,33.259
Binance Coin,2020-12-21,34.1483
Binance Coin,2020-12-22,32.1618
Binance Coin,2020-12-23,33.5066
Binance Coin,2020-12-24,31.1667
Binance Coin,2020-12-25,32.5288
Binance Coin,2020-12-26,33.1967
Binance Coin,2020-12-27,33.6189
Binance Coin,2020-12-28,33.6609
Binance Coin,2020-12-29,35.9442
Binance Coin,2020-12-30,39.0688
Binance Coin,2020-12-31,38.1684
Binance Coin,2021-01-01,37.389
Binance Coin,2021-01-02,37.6827
Binance Coin,2021-01-03,38.1989
Binance Coin,2021-01-04,41.3904
Binance Coin,2021-01-05,40.9231
Binance Coin,2021-01-06,41.7217
Binance Coin,2021-01-07,42.3058
Binance Coin,2021-01-08,43.509
Binance Coin,2021-01-09,42.3417
Binance Coin,2021-01-10,44.0406
Binance Coin,2021-01-11,42.4275
Binance Coin,2021-01-12,38.0182
Binance Coin,2021-01-13,38.2227
Binance Coin,2021-01-14,40.1412
Binance Coin,2021-01-15,41.9123
Binance Coin,2021-01-16,40.9746
Binance Coin,2021-01-17,42.913
Binance Coin,2021-01-18,46.0938
Binance Coin,2021-01-19,45.3814
Binance Coin,2021-01-20,42.3052
Binance Coin,2021-01-21,42.6224
Binance Coin,2021-01-22,38.6808
Binance Coin,2021-01-23,40.7454
Binance Coin,2021-01-24,40.833
Binance Coin,2021-01-25,41.8262
Binance Coin,2021-01-26,41.3651
Binance Coin,2021-01-27,41.7774
Binance Coin,2021-01-28,40.7844
Binance Coin,2021-01-29,42.4591
Binance Coin,2021-01-30,42.9362
Binance Coin,2021-01-31,44.7924
Binance Coin,2021-02-01,44.2058
Binance Coin,2021-02-02,51.4498
Binance Coin,2021-02-03,50.8899
Binance Coin,2021-02-04,52.264
Binance Coin,2021-02-05,56.3242
Binance Coin,2021-02-06,67.4694
Binance Coin,2021-02-07,72.6681
Binance Coin,2021-02-08,68.3376
Binance Coin,2021-02-09,79.9464
Binance Coin,2021-02-10,108.155
Binance Coin,2021-02-11,129.0738
Binance Coin,2021-02-12,124.3836
Binance Coin,2021-02-13,137.4939
Binance Coin,2021-02-14,133.8363
Binance Coin,2021-02-15,136.6354
Binance Coin,2021-02-16,129.6996
Binance Coin,2021-02-17,129.886
Binance Coin,2021-02-18,165.9385
Binance Coin,2021-02-19,195.9293
Binance Coin,2021-02-20,335.0664
Binance Coin,2021-02-21,254.9805
Binance Coin,2021-02-22,294.9606
Binance Coin,2021-02-23,269.0635
Binance Coin,2021-02-24,229.9702
Binance Coin,2021-02-25,253.8306
Binance Coin,2021-02-26,232.3088
Binance Coin,2021-02-27,221.8856
Binance Coin,2021-02-28,223.8774
Binance Coin,2021-03-01,212.9557
Binance Coin,2021-03-02,254.744
Binance Coin,2021-03-03,238.6793
Binance Coin,2021-03-04,239.164
Binance Coin,2021-03-05,229.4353
Binance Coin,2021-03-06,226.0338
Binance Coin,2021-03-07,226.7688
Binance Coin,2021-03-08,239.4258
Binance Coin,2021-03-09,240.3766
Binance Coin,2021-03-10,295.2972
Binance Coin,2021-03-11,279.3822
Binance Coin,2021-03-12,289.7634
Binance Coin,2021-03-13,262.726
Binance Coin,2021-03-14,275.5354
Binance Coin,2021-03-15,264.7073
Binance Coin,2021-03-16,253.513
Binance Coin,2021-03-17,258.6278
Binance Coin,2021-03-18,270.9926
Binance Coin,2021-03-19,261.636
Binance Coin,2021-03-20,262.4902
Binance Coin,2021-03-21,263.2737
Binance Coin,2021-03-22,264.9157
Binance Coin,2021-03-23,255.052
Binance Coin,2021-03-24,254.6432
Binance Coin,2021-03-25,248.0661
Binance Coin,2021-03-26,234.5034
Binance Coin,2021-03-27,255.3148
Binance Coin,2021-03-28,271.6336
Binance Coin,2021-03-29,268.3043
Binance Coin,2021-03-30,275.4486
Binance Coin,2021-03-31,309.958
Binance Coin,2021-04-01,303.1638
Binance Coin,2021-04-02,335.6784
Binance Coin,2021-04-03,338.3812
Binance Coin,2021-04-04,318.5317
Binance Coin,2021-04-05,350.1976
Binance Coin,2021-04-06,368.7978
Binance Coin,2021-04-07,405.8233
Binance Coin,2021-04-08,375.8472
Binance Coin,2021-04-09,418.2158
Binance Coin,2021-04-10,452.7893
Binance Coin,2021-04-11,472.011
Binance Coin,2021-04-12,527.1288
Binance Coin,2021-04-13,599.3409
Binance Coin,2021-04-14,553.683
Binance Coin,2021-04-15,550.144
Binance Coin,2021-04-16,543.9035
Binance Coin,2021-04-17,510.312
Binance Coin,2021-04-18,517.2777
Binance Coin,2021-04-19,483.1806
Binance Coin,2021-04-20,510.633
Binance Coin,2021-04-21,588.1423
Binance Coin,2021-04-22,547.815
Binance Coin,2021-04-23,503.0005
Binance Coin,2021-04-24,526.9572
Binance Coin,2021-04-25,497.9962
Binance Coin,2021-04-26,506.4065
Binance Coin,2021-04-27,533.0235
Binance Coin,2021-04-28,568.934
Binance Coin,2021-04-29,563.6685
Binance Coin,2021-04-30,598.1075
Binance Coin,2021-05-01,619.081
Binance Coin,2021-05-02,619.479
Binance Coin,2021-05-03,622.115
Binance Coin,2021-05-04,676.4855
Binance Coin,2021-05-05,608.054
Binance Coin,2021-05-06,651.105
Binance Coin,2021-05-07,634.017
Binance Coin,2021-05-08,623.955
Binance Coin,2021-05-09,646.3445
Binance Coin,2021-05-10,661.764
Binance Coin,2021-05-11,631.2515
Binance Coin,2021-05-12,669.8795
Binance Coin,2021-05-13,589.4615
Binance Coin,2021-05-14,567.4655
Binance Coin,2021-05-15,601.9655
Binance Coin,2021-05-16,566.235
Binance Coin,2021-05-17,562.8565
Binance Coin,2021-05-18,514.433
Binance Coin,2021-05-19,509.052
Binance Coin,2021-05-20,340.439
Binance Coin,2021-05-21,392.685
Binance Coin,2021-05-22,325.811
Binance Coin,2021-05-23,298.8335
Binance Coin,2021-05-24,262.542
Binance Coin,2021-05-25,343.284
Binance Coin,2021-05-26,343.863
Binance Coin,2021-05-27,378.0635
Binance Coin,2021-05-28,366.786
Binance Coin,2021-05-29,329.683
Binance Coin,2021-05-30,305.0655
Binance Coin,2021-05-31,323.1885
Binance Coin,2021-06-01,353.499
Binance Coin,2021-06-02,364.712
Binance Coin,2021-06-03,400.393
Binance Coin,2021-06-04,428.235
Binance Coin,2021-06-05,391.7835
Binance Coin,2021-06-06,390.6665
Binance Coin,2021-06-07,394.914
Binance Coin,2021-06-08,359.805
Binance Coin,2021-06-09,352.583
Binance Coin,2021-06-10,375.5
Binance Coin,2021-06-11,352.0615
Binance Coin,2021-06-12,344.594
Binance Coin,2021-06-13,344.598
Binance Coin,2021-06-14,367.4405
Binance Coin,2021-06-15,370.6885
Binance Coin,2021-06-16,366.125
Binance Coin,2021-06-17,347.3675
Binance Coin,2021-06-18,352.3805
Binance Coin,2021-06-19,336.5975
Binance Coin,2021-06-20,334.056
Binance Coin,2021-06-21,340.016
Binance Coin,2021-06-22,272.384
Binance Coin,2021-06-23,261.6575
Binance Coin,2021-06-24,295.9925
Binance Coin,2021-06-25,308.734
Binance Coin,2021-06-26,281.92
Binance Coin,2021-06-27,279.5755
Binance Coin,2021-06-28,290.3885
Binance Coin,2021-06-29,290.567
Binance Coin,2021-06-30,300.6665
Binance Coin,2021-07-01,302.0
Binance Coin,2021-07-02,287.7835
Binance Coin,2021-07-03,287.655
Binance Coin,2021-07-04,297.394
Binance Coin,2021-07-05,306.047
Binance Coin,2021-07-06,302.038
Binance Coin,2021-07-07,319.1725
Binance Coin,2021-07-08,325.789
Binance Coin,2021-07-09,310.37
Binance Coin,2021-07-10,316.409
Binance Coin,2021-07-11,316.723
Binance Coin,2021-07-12,321.735
Binance Coin,2021-07-13,315.851
Binance Coin,2021-07-14,308.9205
Binance Coin,2021-07-15,309.1875
Binance Coin,2021-07-16,316.345
Binance Coin,2021-07-17,302.9985
Binance Coin,2021-07-18,300.0615
Binance Coin,2021-07-19,301.3395
Binance Coin,2021-07-20,280.196
Binance Coin,2021-07-21,264.184
Binance Coin,2021-07-22,292.5745
Binance Coin,2021-07-23,293.5845
Binance Coin,2021-07-24,299.133
Binance Coin,2021-07-25,301.0725
Binance Coin,2021-07-26,302.868
Binance Coin,2021-07-27,304.0525
Binance Coin,2021-07-28,312.376
Binance Coin,2021-07-29,313.794
Binance Coin,2021-07-30,317.607
Binance Coin,2021-07-31,323.0345
Binance Coin,2021-08-01,331.774
Binance Coin,2021-08-02,332.119
Binance Coin,2021-08-03,330.02
Binance Coin,2021-08-04,323.6695
Binance Coin,2021-08-05,335.2205
Binance Coin,2021-08-06,338.0355
Binance Coin,2021-08-07,341.995
Binance Coin,2021-08-08,355.5685
Binance Coin,2021-08-09,342.255
Binance Coin,2021-08-10,353.4
Binance Coin,2021-08-11,371.884
Binance Coin,2021-08-12,389.542
Binance Coin,2021-08-13,386.109
Binance Coin,2021-08-14,410.0635
Binance Coin,2021-08-15,409.49
Binance Coin,2021-08-16,414.879
Binance Coin,2021-08-17,415.757
Binance Coin,2021-08-18,402.6015
Binance Coin,2021-08-19,397.055
Binance Coin,2021-08-20,430.915
Binance Coin,2021-08-21,454.83
Binance Coin,2021-08-22,449.128
Binance Coin,2021-08-23,449.1025
Binance Coin,2021-08-24,498.599
Binance Coin,2021-08-25,472.4765
